CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon
346321548,01/03/2016,14:30:00,01/03/2017,14:30:00,01/03/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,40.68952623,-73.819501471,"(40.68952623, -73.819501471)"
860611469,01/03/2016,10:00:00,,,01/03/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,GROCERY/BODEGA,40.828410168,-73.888578231,"(40.828410168, -73.888578231)"
463494291,01/03/2016,09:30:00,01/03/2017,09:40:00,01/03/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,,STREET,40.758641213,-73.965785787,"(40.758641213, -73.965785787)"
820393384,01/03/2016,06:35:00,,,01/03/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE-HOUSE,40.58523345,-73.987515755,"(40.58523345, -73.987515755)"
563065665,01/03/2016,02:04:00,,,01/03/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,COMMERCIAL BUILDING,40.827421047,-73.912901422,"(40.827421047, -73.912901422)"
536607107,01/04/2016,09:00:00,03/30/2017,19:40:00,03/30/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,40.762268728,-73.987984345,"(40.762268728, -73.987984345)"
952077891,01/04/2016,06:00:00,02/16/2016,18:00:00,02/17/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,,OTHER,40.867888738,-73.892998995,"(40.867888738, -73.892998995)"
801835771,01/04/2016,10:00:00,01/04/2017,10:15:00,01/26/2017,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,40.707401268,-73.905386456,"(40.707401268, -73.905386456)"
246347038,01/04/2016,22:30:00,,,01/05/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,,STREET,40.758558753,-73.82963795,"(40.758558753, -73.82963795)"
368327014,01/04/2016,22:59:00,01/04/2017,23:59:00,01/05/2017,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CHAIN STORE,40.758228256,-73.986122517,"(40.758228256, -73.986122517)"
107923931,01/04/2016,19:00:00,01/04/2017,23:00:00,01/05/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,40.657351503,-73.958402376,"(40.657351503, -73.958402376)"
811630873,01/04/2016,07:45:00,01/04/2016,08:00:00,01/05/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,40.676902346,-73.900047151,"(40.676902346, -73.900047151)"
799945233,01/04/2016,20:50:00,,,01/04/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,FOOD SUPERMARKET,40.764377346,-73.964526582,"(40.764377346, -73.964526582)"
681102119,01/04/2016,18:39:00,01/04/2017,19:30:00,01/04/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,40.873671035,-73.908013649,"(40.873671035, -73.908013649)"
113166576,01/04/2016,18:15:00,01/04/2016,18:30:00,01/04/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,40.813897919,-73.899534336,"(40.813897919, -73.899534336)"
209845784,01/04/2016,03:40:00,01/04/2017,03:45:00,01/04/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,40.675029537,-73.879118717,"(40.675029537, -73.879118717)"
138190254,01/05/2016,12:00:00,03/28/2017,00:59:00,03/28/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,40.805722788,-73.926927022,"(40.805722788, -73.926927022)"
950172977,01/05/2016,03:20:00,01/05/2016,04:00:00,02/15/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,5,,TRANSIT - NYC SUBWAY,40.720332141,-73.994038162,"(40.720332141, -73.994038162)"
594772833,01/05/2016,17:11:00,,,01/13/2017,233,SEX CRIMES,681,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,
467026499,01/05/2016,10:25:00,01/05/2017,10:25:00,01/10/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,40.849349916,-73.935937162,"(40.849349916, -73.935937162)"
348914249,01/05/2016,22:30:00,01/05/2016,23:19:00,01/06/2017,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,40.842062306,-73.917952914,"(40.842062306, -73.917952914)"
985965656,01/05/2016,09:35:00,,,01/06/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,,40.771021814,-73.989036972,"(40.771021814, -73.989036972)"
430197204,01/05/2016,23:15:00,01/05/2016,23:15:00,01/05/2017,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,STREET,40.762904331,-73.78563699,"(40.762904331, -73.78563699)"
821440591,01/05/2016,20:30:00,01/05/2017,20:32:00,01/05/2017,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,STREET,40.857010257,-73.891678957,"(40.857010257, -73.891678957)"
768251500,01/05/2016,18:30:00,01/05/2016,18:35:00,01/05/2017,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,40.814376825,-73.907683759,"(40.814376825, -73.907683759)"
524984774,01/05/2016,17:15:00,01/05/2016,17:25:00,01/05/2017,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,40.810360575,-73.91760185,"(40.810360575, -73.91760185)"
352901453,01/05/2016,15:25:00,01/05/2017,15:35:00,01/05/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRUG STORE,40.77674649,-73.982230032,"(40.77674649, -73.982230032)"
172381055,01/05/2016,14:25:00,01/05/2016,15:08:00,01/05/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,GYM/FITNESS FACILITY,40.749193549,-73.975614653,"(40.749193549, -73.975614653)"
206808155,01/05/2016,10:45:00,01/05/2016,11:00:00,01/05/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,40.749121191,-73.986167723,"(40.749121191, -73.986167723)"
473285069,01/05/2016,05:20:00,01/05/2017,06:05:00,01/05/2017,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,40.845079926,-73.89264895,"(40.845079926, -73.89264895)"
580488716,01/06/2016,00:00:00,11/08/2016,23:35:00,05/02/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,RESIDENCE - APT. HOUSE,40.575791082,-73.961610145,"(40.575791082, -73.961610145)"
495717137,01/06/2016,10:20:00,01/06/2016,10:30:00,03/05/2017,116,SEX CRIMES,596,OBSCENE MATERIAL - UNDER 17 YE,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,
838477613,01/06/2016,12:00:00,02/07/2017,11:00:00,02/24/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,STREET,40.688970591,-73.997974955,"(40.688970591, -73.997974955)"
100383471,01/06/2016,17:55:00,01/06/2017,18:00:00,01/06/2017,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,40.824518021,-73.951855544,"(40.824518021, -73.951855544)"
771559023,01/06/2016,17:30:00,,,01/06/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,FRONT OF,CHURCH,,,
954594303,01/06/2016,15:00:00,01/06/2017,15:20:00,01/06/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,,STREET,40.765371295,-73.882413127,"(40.765371295, -73.882413127)"
983426400,01/06/2016,14:00:00,01/06/2016,14:46:00,01/06/2017,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,40.828467524,-73.913886515,"(40.828467524, -73.913886515)"
842700374,01/06/2016,10:55:00,01/06/2016,11:05:00,01/06/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,GYM/FITNESS FACILITY,40.689016177,-73.984135667,"(40.689016177, -73.984135667)"
472549169,01/06/2016,09:50:00,01/06/2017,09:59:00,01/06/2017,341,PETIT LARCENY,335,"LARCENY,PETIT FROM TRUCK",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,40.662450426,-73.949362907,"(40.662450426, -73.949362907)"
885402228,01/06/2016,09:30:00,01/06/2016,10:00:00,01/06/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,DOCTOR/DENTIST OFFICE,40.711729862,-73.943070783,"(40.711729862, -73.943070783)"
514390236,01/06/2016,09:00:00,01/06/2017,10:00:00,01/06/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE-HOUSE,40.701625648,-73.918948039,"(40.701625648, -73.918948039)"
188957878,01/07/2016,16:27:00,01/21/2016,14:20:00,03/30/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DRUG STORE,40.760115559,-73.978982121,"(40.760115559, -73.978982121)"
905190931,01/07/2016,16:27:00,01/21/2016,14:20:00,03/30/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DRUG STORE,40.760115559,-73.978982121,"(40.760115559, -73.978982121)"
734448155,01/07/2016,12:00:00,01/16/2017,23:59:00,01/18/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,40.723270296,-73.980584741,"(40.723270296, -73.980584741)"
191352676,01/07/2016,11:00:00,01/07/2016,12:00:00,01/08/2017,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,40.639246001,-73.949308452,"(40.639246001, -73.949308452)"
134361802,01/07/2016,19:42:00,01/07/2017,20:40:00,01/07/2017,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHECK CASHING BUSINESS,40.755025653,-73.991407391,"(40.755025653, -73.991407391)"
724170752,01/07/2016,15:30:00,01/07/2017,18:00:00,01/07/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,40.575498545,-74.106290701,"(40.575498545, -74.106290701)"
580806165,01/07/2016,14:44:00,01/07/2017,14:50:00,01/07/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,CLOTHING/BOUTIQUE,40.684604744,-73.935374305,"(40.684604744, -73.935374305)"
147809461,01/07/2016,12:40:00,01/07/2017,12:45:00,01/07/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,40.652518252,-73.935311684,"(40.652518252, -73.935311684)"
227621829,01/07/2016,21:30:00,01/06/2017,02:35:00,01/06/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE - APT. HOUSE,40.589946983,-74.158819985,"(40.589946983, -74.158819985)"
419787087,01/08/2016,09:52:00,,,03/23/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BRONX,46,,TRANSIT - NYC SUBWAY,40.861357899,-73.897730961,"(40.861357899, -73.897730961)"
711757651,01/08/2016,16:00:00,03/01/2017,16:09:00,03/01/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE - APT. HOUSE,40.67821651,-73.974501336,"(40.67821651, -73.974501336)"
447681872,01/08/2016,00:01:00,06/10/2016,00:01:00,02/21/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,RESTAURANT/DINER,40.722574558,-73.993114396,"(40.722574558, -73.993114396)"
567795206,01/08/2016,10:00:00,01/11/2017,10:00:00,01/12/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE - APT. HOUSE,40.666936548,-73.979894622,"(40.666936548, -73.979894622)"
400260622,01/08/2016,22:03:00,01/08/2017,22:05:00,01/10/2017,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,40.65713067,-73.919762571,"(40.65713067, -73.919762571)"
347580884,01/08/2016,15:55:00,01/08/2016,15:58:00,01/08/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,40.661096839,-73.919703735,"(40.661096839, -73.919703735)"
961898754,01/08/2016,13:00:00,01/08/2016,14:00:00,01/08/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,40.692586551,-73.959418937,"(40.692586551, -73.959418937)"
632737008,01/09/2016,11:00:00,01/09/2016,11:15:00,02/15/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,40.621267162,-73.937240329,"(40.621267162, -73.937240329)"
998508332,01/09/2016,00:00:00,,,01/14/2017,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,OTHER,,,
583233096,01/09/2016,10:00:00,,,01/12/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,40.827300675,-73.872103186,"(40.827300675, -73.872103186)"
669213973,01/09/2016,22:30:00,01/09/2017,22:35:00,01/09/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,40.724850088,-74.004305549,"(40.724850088, -74.004305549)"
872081826,01/09/2016,15:48:00,01/09/2017,16:17:00,01/09/2017,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,40.829113652,-73.875955258,"(40.829113652, -73.875955258)"
747677071,01/09/2016,12:45:00,01/09/2017,13:00:00,01/09/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,OTHER,40.681561285,-73.838224562,"(40.681561285, -73.838224562)"
790664120,01/09/2016,02:20:00,01/09/2017,02:27:00,01/09/2017,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,40.844005684,-73.897519095,"(40.844005684, -73.897519095)"
405533267,01/10/2016,15:00:00,05/21/2017,16:00:00,05/21/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,40.830610314,-73.94957461,"(40.830610314, -73.94957461)"
786529191,01/10/2016,08:00:00,02/27/2017,12:05:00,02/27/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,112,FRONT OF,RESIDENCE - APT. HOUSE,40.727142666,-73.867504083,"(40.727142666, -73.867504083)"
663821839,01/10/2016,12:00:00,01/13/2017,12:00:00,01/20/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE-HOUSE,40.601455536,-73.943103586,"(40.601455536, -73.943103586)"
979682625,01/10/2016,15:15:00,01/10/2016,15:20:00,01/10/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,40.859601259,-73.865588097,"(40.859601259, -73.865588097)"
731673009,01/10/2016,13:45:00,01/10/2017,13:49:00,01/10/2017,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,RESIDENCE-HOUSE,40.611059891,-73.996749152,"(40.611059891, -73.996749152)"
495139621,01/11/2016,15:00:00,01/11/2016,16:00:00,05/04/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,40.848743492,-73.891985195,"(40.848743492, -73.891985195)"
249375400,01/11/2016,22:00:00,03/27/2017,21:45:00,03/28/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESTAURANT/DINER,40.716862629,-74.008168522,"(40.716862629, -74.008168522)"
112769987,01/11/2016,09:46:00,01/14/2017,18:33:00,02/15/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE-HOUSE,40.717942845,-73.888842266,"(40.717942845, -73.888842266)"
217451927,01/11/2016,07:00:00,02/15/2017,18:50:00,02/15/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
379960286,01/11/2016,20:30:00,01/12/2016,01:00:00,02/07/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,HOTEL/MOTEL,,,
575673357,01/11/2016,19:59:00,,,01/12/2017,111,POSSESSION OF STOLEN PROPERTY,493,"STOLEN PROPERTY-MOTOR VEH 2ND,",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,40.671332905,-73.800650157,"(40.671332905, -73.800650157)"
858685810,01/11/2016,13:40:00,01/11/2017,13:50:00,01/11/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,DEPARTMENT STORE,40.622153897,-74.027284856,"(40.622153897, -74.027284856)"
732416152,01/11/2016,08:45:00,01/11/2017,09:00:00,01/11/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,40.788753382,-73.949812152,"(40.788753382, -73.949812152)"
330823001,01/11/2016,15:00:00,,,01/02/2017,364,OTHER STATE LAWS (NON PENAL LA,848,"NY STATE LAWS,UNCLASSIFIED MIS",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,PUBLIC BUILDING,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
371186990,01/12/2016,11:15:00,01/12/2017,11:15:00,02/15/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,,STREET,40.759691444,-73.864067888,"(40.759691444, -73.864067888)"
466074214,01/12/2016,00:01:00,,,02/07/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,PARKING LOT/GARAGE (PUBLIC),40.834953399,-73.921752525,"(40.834953399, -73.921752525)"
974312726,01/12/2016,22:40:00,01/12/2017,22:45:00,01/13/2017,117,DANGEROUS DRUGS,570,"MARIJUANA, SALE 1, 2 & 3",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,40.658794204,-73.948969219,"(40.658794204, -73.948969219)"
172082665,01/12/2016,15:30:00,,,01/13/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,OPPOSITE OF,PUBLIC SCHOOL,40.71123556,-73.908605728,"(40.71123556, -73.908605728)"
581549671,01/12/2016,10:35:00,,,01/13/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,40.718362505,-73.768691719,"(40.718362505, -73.768691719)"
308971366,01/12/2016,14:15:00,01/12/2017,14:20:00,01/12/2017,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,40.879757004,-73.884662621,"(40.879757004, -73.884662621)"
739070561,01/12/2016,14:00:00,,,01/12/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,INSIDE,STREET,40.717242525,-73.740319798,"(40.717242525, -73.740319798)"
175701079,01/12/2016,01:55:00,01/12/2016,02:09:00,01/12/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,DRUG STORE,40.875247292,-73.85971669,"(40.875247292, -73.85971669)"
683706863,01/13/2016,18:33:00,01/16/2017,17:50:00,01/16/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,40.875367515,-73.911862306,"(40.875367515, -73.911862306)"
